PE, avg_PE, time
1.60687e+09 ,1.68695e+09 ,0.0224047
1.60687e+09 ,1.68532e+09 ,0.0225428
1.60687e+09 ,1.68375e+09 ,0.0226835
1.60687e+09 ,1.68375e+09 ,0.022823
1.60687e+09 ,1.68375e+09 ,0.0229586
1.60687e+09 ,1.68224e+09 ,0.0230936
1.60687e+09 ,1.68224e+09 ,0.0232317
1.60687e+09 ,1.68224e+09 ,0.0233662
1.60687e+09 ,1.68224e+09 ,0.0235006
1.60687e+09 ,1.68079e+09 ,0.0236362
1.60687e+09 ,1.6794e+09 ,0.0237852
1.60687e+09 ,1.6794e+09 ,0.0239308
1.60687e+09 ,1.6794e+09 ,0.024065
1.60687e+09 ,1.67805e+09 ,0.0242003
1.60687e+09 ,1.67676e+09 ,0.0243344
1.60687e+09 ,1.67551e+09 ,0.0244681
1.60687e+09 ,1.67551e+09 ,0.0246044
1.60687e+09 ,1.67431e+09 ,0.0247388
1.60687e+09 ,1.67315e+09 ,0.0248755
1.60687e+09 ,1.67315e+09 ,0.0250197
1.60687e+09 ,1.67202e+09 ,0.0251519
1.60687e+09 ,1.67202e+09 ,0.0252845
1.60687e+09 ,1.67202e+09 ,0.0254169
1.60686e+09 ,1.67094e+09 ,0.0255499
1.60686e+09 ,1.67094e+09 ,0.0256856
1.60686e+09 ,1.66989e+09 ,0.0258196
1.60686e+09 ,1.66989e+09 ,0.0259517
1.60686e+09 ,1.66989e+09 ,0.0260842
1.60686e+09 ,1.66887e+09 ,0.0262182
1.60686e+09 ,1.66887e+09 ,0.0263489
1.60686e+09 ,1.66887e+09 ,0.0264832
1.60686e+09 ,1.66788e+09 ,0.0266179
1.60686e+09 ,1.66788e+09 ,0.0267523
1.60686e+09 ,1.66788e+09 ,0.026887
1.6068e+09 ,1.66693e+09 ,0.0270198
1.6068e+09 ,1.66601e+09 ,0.0271496
1.6068e+09 ,1.66601e+09 ,0.0272815
1.6068e+09 ,1.66511e+09 ,0.0274146
1.60343e+09 ,1.66419e+09 ,0.027547
1.60343e+09 ,1.66329e+09 ,0.0276822
1.60343e+09 ,1.66329e+09 ,0.0278172
1.60343e+09 ,1.66329e+09 ,0.0279502
1.60343e+09 ,1.66243e+09 ,0.0280834
1.60343e+09 ,1.66243e+09 ,0.0282159
1.60343e+09 ,1.66158e+09 ,0.0283508
1.60343e+09 ,1.66076e+09 ,0.0284837
1.60343e+09 ,1.66076e+09 ,0.0286153
1.60343e+09 ,1.66076e+09 ,0.028749
1.60343e+09 ,1.66076e+09 ,0.0288814
1.60343e+09 ,1.65997e+09 ,0.0290154
1.60343e+09 ,1.65997e+09 ,0.0291477
1.60343e+09 ,1.65997e+09 ,0.0292794
1.60343e+09 ,1.65919e+09 ,0.0294093
1.60343e+09 ,1.65844e+09 ,0.0295435
1.60343e+09 ,1.65771e+09 ,0.0296761
1.60343e+09 ,1.65699e+09 ,0.0298094
1.60343e+09 ,1.6563e+09 ,0.029942
1.60343e+09 ,1.65562e+09 ,0.0300745
1.60343e+09 ,1.65562e+09 ,0.030208
1.60343e+09 ,1.65496e+09 ,0.0303422
1.60343e+09 ,1.65496e+09 ,0.030476
1.60343e+09 ,1.65496e+09 ,0.0306107
1.60343e+09 ,1.65496e+09 ,0.0307426
1.60343e+09 ,1.65496e+09 ,0.0308818
1.60343e+09 ,1.65431e+09 ,0.0310151
1.60343e+09 ,1.65369e+09 ,0.0311482
1.60343e+09 ,1.65369e+09 ,0.0312801
1.60343e+09 ,1.65307e+09 ,0.0314143
1.60343e+09 ,1.65248e+09 ,0.0315487
1.60343e+09 ,1.65248e+09 ,0.0316856
1.60343e+09 ,1.65248e+09 ,0.0318202
1.60343e+09 ,1.65248e+09 ,0.0319516
1.60343e+09 ,1.65189e+09 ,0.0320837
1.60343e+09 ,1.65189e+09 ,0.0322172
1.60343e+09 ,1.65189e+09 ,0.03235
