PE, avg_PE, time
-3.7641 ,5.95787e+10 ,0.0296942
-3.7641 ,5.95787e+10 ,0.0298294
-3.7641 ,5.95787e+10 ,0.0299645
-3.7641 ,5.95787e+10 ,0.0301001
-3.7641 ,5.95787e+10 ,0.0302337
-3.7641 ,5.95787e+10 ,0.0303701
-3.7641 ,5.95787e+10 ,0.0305092
-3.7641 ,5.95787e+10 ,0.0306437
-3.7641 ,5.95787e+10 ,0.0307773
-3.7641 ,5.95787e+10 ,0.0309102
-3.7641 ,5.95787e+10 ,0.0310463
-3.7641 ,5.95787e+10 ,0.0311811
-3.7641 ,5.95787e+10 ,0.0313161
-3.7641 ,5.95787e+10 ,0.0314501
-3.7641 ,5.95787e+10 ,0.0315832
-3.7641 ,5.95787e+10 ,0.0317183
-3.7641 ,5.95787e+10 ,0.031853
-3.7641 ,5.95787e+10 ,0.0319876
-3.7641 ,5.95787e+10 ,0.0321205
-3.7641 ,5.95787e+10 ,0.0322575
-3.7641 ,5.95787e+10 ,0.0323908
-3.7641 ,5.95787e+10 ,0.0325288
-3.7641 ,5.95787e+10 ,0.0326636
-3.7641 ,5.95787e+10 ,0.0328001
-3.7641 ,5.95787e+10 ,0.0329385
-3.7641 ,5.95787e+10 ,0.0330734
-3.7641 ,5.95787e+10 ,0.0332078
-3.7641 ,5.95787e+10 ,0.0333423
-3.7641 ,5.95787e+10 ,0.0334858
-3.7641 ,5.95787e+10 ,0.0336231
-3.7641 ,5.95787e+10 ,0.0337603
-3.7641 ,5.95787e+10 ,0.0338969
-3.7641 ,5.95787e+10 ,0.0340327
-3.7641 ,5.95787e+10 ,0.0341674
-3.7641 ,5.95787e+10 ,0.0343049
-3.7641 ,5.95787e+10 ,0.0344535
-3.7641 ,5.95787e+10 ,0.0345917
-3.7641 ,5.95787e+10 ,0.0347298
-3.7641 ,5.95787e+10 ,0.0348683
-3.7641 ,5.95787e+10 ,0.0350048
-3.7641 ,5.95787e+10 ,0.0351476
-3.7641 ,5.95787e+10 ,0.0352954
-3.7641 ,5.95787e+10 ,0.0354369
-3.7641 ,5.95787e+10 ,0.0355751
-3.7641 ,5.95787e+10 ,0.0357152
-3.7641 ,5.95787e+10 ,0.0358565
-3.7641 ,5.95787e+10 ,0.0359968
-3.7641 ,5.95787e+10 ,0.0361472
-3.7641 ,5.95787e+10 ,0.0362908
-3.7641 ,5.95787e+10 ,0.0364349
-3.7641 ,5.95787e+10 ,0.0365929
-3.7641 ,5.95787e+10 ,0.0367628
-3.7641 ,5.95787e+10 ,0.0369504
-3.7641 ,5.95787e+10 ,0.0370923
-3.7641 ,5.95787e+10 ,0.0372357
-3.7641 ,5.95787e+10 ,0.0373734
-3.7641 ,5.95787e+10 ,0.0375091
-3.7641 ,5.95787e+10 ,0.0376463
-3.7641 ,5.95787e+10 ,0.0377842
-3.7641 ,5.95787e+10 ,0.0379256
-3.7641 ,5.95787e+10 ,0.0380963
-3.7641 ,5.95787e+10 ,0.0382531
-3.7641 ,5.95787e+10 ,0.0383956
-3.7641 ,5.95787e+10 ,0.0385305
-4.79239 ,4.76629e+10 ,0.0386673
-4.79239 ,4.76629e+10 ,0.0388014
-4.79239 ,4.76629e+10 ,0.0389358
-4.79239 ,4.76629e+10 ,0.0390722
-4.79239 ,4.76629e+10 ,0.0392074
-4.79239 ,4.76629e+10 ,0.0393416
-4.79239 ,4.76629e+10 ,0.0394768
-4.79239 ,4.76629e+10 ,0.0396128
-4.79239 ,4.76629e+10 ,0.0397477
-4.79239 ,4.76629e+10 ,0.0398839
-4.79239 ,4.76629e+10 ,0.0400186
-4.79239 ,4.76629e+10 ,0.0401535
-4.79239 ,4.76629e+10 ,0.0402884
-4.79239 ,4.76629e+10 ,0.040424
-4.79239 ,4.76629e+10 ,0.0405656
-4.79239 ,4.76629e+10 ,0.0407016
-4.79239 ,4.76629e+10 ,0.0408413
-4.79239 ,4.76629e+10 ,0.04098
-4.79239 ,4.76629e+10 ,0.0411153
-5.18709 ,3.97191e+10 ,0.0412482
-5.18709 ,3.97191e+10 ,0.0413841
-5.18709 ,3.97191e+10 ,0.0415184
-5.18709 ,3.97191e+10 ,0.0416532
-5.18709 ,3.97191e+10 ,0.0417878
-5.18709 ,3.97191e+10 ,0.0419224
-5.18709 ,3.97191e+10 ,0.0420591
-5.18709 ,3.97191e+10 ,0.0421928
-5.18709 ,3.97191e+10 ,0.0423277
-5.18709 ,3.97191e+10 ,0.0424628
-5.18709 ,3.97191e+10 ,0.0425971
-5.18709 ,3.97191e+10 ,0.0427307
-5.18709 ,3.97191e+10 ,0.04287
-5.18709 ,3.97191e+10 ,0.0430048
-5.18709 ,3.97191e+10 ,0.0431399
-5.18709 ,3.97191e+10 ,0.0432749
-5.18709 ,3.97191e+10 ,0.0434103
-5.18709 ,3.97191e+10 ,0.0435456
-5.18709 ,3.97191e+10 ,0.0436797
-5.18709 ,3.97191e+10 ,0.0438151
-5.18709 ,3.97191e+10 ,0.0439494
-5.18709 ,3.97191e+10 ,0.044081
-5.18709 ,3.97191e+10 ,0.0442158
-5.18709 ,3.97191e+10 ,0.0443498
-5.18709 ,3.97191e+10 ,0.0444859
-5.86988 ,3.40449e+10 ,0.0446286
-5.86988 ,3.40449e+10 ,0.0447657
-5.86988 ,3.40449e+10 ,0.0449036
-5.86988 ,3.40449e+10 ,0.0450384
-5.86988 ,3.40449e+10 ,0.045174
-5.86988 ,3.40449e+10 ,0.0453092
-5.86988 ,3.40449e+10 ,0.0454446
-5.86988 ,3.40449e+10 ,0.0455804
-5.86988 ,3.40449e+10 ,0.0457135
-5.86988 ,3.40449e+10 ,0.0458475
-5.86988 ,3.40449e+10 ,0.0459822
-5.86988 ,3.40449e+10 ,0.0461185
-5.86988 ,3.40449e+10 ,0.0462576
-5.86988 ,3.40449e+10 ,0.0463951
-5.86988 ,3.40449e+10 ,0.0465291
-5.86988 ,3.40449e+10 ,0.0466635
-5.86988 ,3.40449e+10 ,0.046797
-5.86988 ,3.40449e+10 ,0.0469318
-5.86988 ,3.40449e+10 ,0.0470657
-5.86988 ,3.40449e+10 ,0.0472003
-5.86988 ,3.40449e+10 ,0.0473338
-5.86988 ,3.40449e+10 ,0.0474677
-5.86988 ,3.40449e+10 ,0.0476054
-5.86988 ,3.40449e+10 ,0.0477417
-5.86988 ,3.40449e+10 ,0.0478784
-5.86988 ,3.40449e+10 ,0.0480131
-5.86988 ,3.40449e+10 ,0.0481566
-5.86988 ,3.40449e+10 ,0.0483006
-5.86988 ,3.40449e+10 ,0.0484401
-5.86988 ,3.40449e+10 ,0.048579
-5.86988 ,3.40449e+10 ,0.0487167
-5.86988 ,3.40449e+10 ,0.0488579
-5.86988 ,3.40449e+10 ,0.0490034
-5.86988 ,3.40449e+10 ,0.0491393
-5.86988 ,3.40449e+10 ,0.049273
-5.86988 ,3.40449e+10 ,0.0494086
-5.86988 ,3.40449e+10 ,0.0495452
-5.86988 ,3.40449e+10 ,0.0496849
-5.89006 ,2.97893e+10 ,0.0498301
-5.89006 ,2.97893e+10 ,0.0499668
-5.89006 ,2.97893e+10 ,0.0501041
-5.89006 ,2.97893e+10 ,0.050245
-5.89006 ,2.97893e+10 ,0.0503893
-5.89006 ,2.97893e+10 ,0.0505279
-5.89006 ,2.97893e+10 ,0.0506703
-5.89006 ,2.97893e+10 ,0.0508101
-5.89006 ,2.97893e+10 ,0.0509602
-5.89006 ,2.97893e+10 ,0.0511077
-5.89006 ,2.97893e+10 ,0.05125
-5.89006 ,2.97893e+10 ,0.051392
-5.89006 ,2.97893e+10 ,0.0515356
-5.89006 ,2.97893e+10 ,0.0516744
-5.96474 ,2.64794e+10 ,0.0518125
-5.97223 ,2.38315e+10 ,0.0519497
-5.97223 ,2.38315e+10 ,0.052087
-5.97223 ,2.38315e+10 ,0.0522266
-5.97223 ,2.38315e+10 ,0.0523905
-5.97223 ,2.38315e+10 ,0.0525295
-5.97223 ,2.38315e+10 ,0.052667
-5.97223 ,2.38315e+10 ,0.0528109
-5.97223 ,2.38315e+10 ,0.052951
-5.97223 ,2.38315e+10 ,0.0530888
-5.97223 ,2.38315e+10 ,0.0532272
-5.97223 ,2.38315e+10 ,0.0533625
-5.97223 ,2.38315e+10 ,0.0534964
-5.97223 ,2.38315e+10 ,0.0536325
-5.97223 ,2.38315e+10 ,0.0537678
-5.97223 ,2.38315e+10 ,0.0539024
-5.97223 ,2.38315e+10 ,0.0540368
-5.97223 ,2.38315e+10 ,0.0541713
-5.97223 ,2.38315e+10 ,0.0543052
-5.97223 ,2.38315e+10 ,0.054442
-5.97223 ,2.38315e+10 ,0.0545819
-5.97223 ,2.38315e+10 ,0.0547243
-5.97223 ,2.38315e+10 ,0.0548613
-5.97223 ,2.38315e+10 ,0.0549975
-5.97223 ,2.38315e+10 ,0.0551372
-5.97223 ,2.38315e+10 ,0.0552736
-5.97223 ,2.38315e+10 ,0.0554101
-5.97223 ,2.38315e+10 ,0.0555457
-5.97223 ,2.38315e+10 ,0.0556825
-5.97223 ,2.38315e+10 ,0.0558192
-5.97223 ,2.38315e+10 ,0.0559559
-5.97223 ,2.38315e+10 ,0.0560901
-5.97223 ,2.38315e+10 ,0.0562261
-5.97223 ,2.38315e+10 ,0.0563628
-5.97223 ,2.38315e+10 ,0.0564988
-5.97223 ,2.38315e+10 ,0.056633
-5.97223 ,2.38315e+10 ,0.0567709
-5.97223 ,2.38315e+10 ,0.0569082
-5.97223 ,2.38315e+10 ,0.057043
-5.97223 ,2.38315e+10 ,0.0571781
-5.97223 ,2.38315e+10 ,0.0573139
-5.97223 ,2.38315e+10 ,0.0574483
-5.97223 ,2.38315e+10 ,0.0575824
-5.97223 ,2.38315e+10 ,0.0577176
-5.97223 ,2.38315e+10 ,0.0578535
-5.97223 ,2.38315e+10 ,0.0579883
-5.97223 ,2.38315e+10 ,0.0581217
-5.97223 ,2.38315e+10 ,0.0582567
-5.97223 ,2.38315e+10 ,0.0583918
-5.97223 ,2.38315e+10 ,0.0585256
-5.97223 ,2.38315e+10 ,0.0586599
-5.97223 ,2.38315e+10 ,0.0587939
-5.97223 ,2.38315e+10 ,0.0589303
-5.97223 ,2.38315e+10 ,0.0590647
-5.97223 ,2.38315e+10 ,0.0592
-5.97223 ,2.38315e+10 ,0.0593356
-5.97223 ,2.38315e+10 ,0.0594695
-5.97223 ,2.38315e+10 ,0.0596046
-5.97223 ,2.38315e+10 ,0.0597396
-5.97223 ,2.38315e+10 ,0.0598751
-5.97223 ,2.38315e+10 ,0.0600095
-5.97223 ,2.38315e+10 ,0.0601452
-5.97223 ,2.38315e+10 ,0.0602822
-5.97223 ,2.38315e+10 ,0.0604166
-5.97223 ,2.38315e+10 ,0.0605526
-5.97223 ,2.38315e+10 ,0.0606876
-5.97223 ,2.38315e+10 ,0.0608272
-5.97223 ,2.38315e+10 ,0.0609625
